ID,start,end,code,label/0/group,label/0/text,label/1/group,label/1/text,label/2/group,label/2/text,pos_x,pos_y
1511,4658.24,4678.24,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,44.7,46.6
1512,4661.61,4681.61,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,41.4,53.6
1513,4662.64,4682.64,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,52.5,60.5
1514,4663.29,4683.29,17. Indrit Tuci,Team,NK Lokomotiva,Action,Lost balls (in opp. half),Half,2nd half,44.3,36.5
1515,4663.29,4683.29,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,48.1,50.6
1516,4663.29,4683.29,17. Indrit Tuci,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,44.3,36.5
1517,4665.07,4685.07,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Picking-ups (in opp. half),Half,2nd half,60.7,31.5
1518,4665.07,4685.07,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Picking-ups,Half,2nd half,60.7,31.5
1519,4665.89,4685.89,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,2nd half,63.6,34.7
1520,4670.24,4690.24,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,78.4,47.8
1521,4672.93,4692.93,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Dribbles (Successful actions),Half,2nd half,90.9,48.8
1522,4672.93,4692.93,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Tackles (Unsuccessful actions),Half,2nd half,14.1,19.2
1523,4672.93,4692.93,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,14.1,19.2
1524,4676.8,4696.8,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,2nd half,82.6,48.7
1525,4678.46,4698.46,29. Juraj Ljubic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,69.8,44.5
1526,4680.88,4700.88,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,2nd half,75.9,24.8
1527,4683.79,4703.79,12. Petar Bockaj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,85.3,10.6
1528,4685.92,4705.92,29. Juraj Ljubic,Team,NK Osijek,Action,Lost balls,Half,2nd half,64.4,21.9
1529,4685.92,4705.92,29. Juraj Ljubic,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,64.4,21.9
1530,4685.92,4705.92,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,40.6,46.1
1531,4685.92,4705.92,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,40.6,46.1
1532,4689.12,4709.12,10. Sammir,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,41.0,51.0
1533,4691.26,4711.26,17. Indrit Tuci,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,48.0,52.5
1534,4691.26,4711.26,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,48,52.5
1535,4691.26,4711.26,22. Danijel Loncar,Team,NK Osijek,Action,Challenges (won),Half,2nd half,57.0,15.5
1536,4691.26,4711.26,22. Danijel Loncar,Team,NK Osijek,Action,Tackles (Successful actions),Half,2nd half,57.0,15.5
1537,4691.26,4711.26,17. Indrit Tuci,Team,NK Lokomotiva,Action,Lost balls (in opp. half),Half,2nd half,48.0,52.5
1538,4692.33,4712.33,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,55.9,14.9
1539,4693.14,4713.14,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,2nd half,53.2,14.0
1540,4695.37,4715.37,29. Juraj Ljubic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,56.3,26.6
1541,4699.04,4719.04,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,58.1,42.8
1542,4700.42,4720.42,29. Juraj Ljubic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,56.2,33.0
1543,4700.91,4720.91,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,62.8,27.3
1544,4705.71,4725.71,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,55.2,21.6
1545,4709.31,4729.31,29. Juraj Ljubic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,58.0,51.6
1546,4710.2,4730.2,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,64.0,44.3
1547,4711.67,4731.67,29. Juraj Ljubic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,60.1,54.8
1548,4714.93,4734.93,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,41.4,48.6
1549,4719.19,4739.19,22. Danijel Loncar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,46.8,19.5
1550,4720.37,4740.37,12. Petar Bockaj,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,63.3,11.3
1551,4720.37,4740.37,12. Petar Bockaj,Team,NK Osijek,Action,Lost balls,Half,2nd half,44.3,25.5
1552,4720.37,4740.37,12. Petar Bockaj,Team,NK Osijek,Action,Lost balls (in opp. half),Half,2nd half,44.3,25.5
1553,4721.88,4741.88,17. Indrit Tuci,Team,NK Lokomotiva,Action,Interceptions (in opp. half),Half,2nd half,60.7,42.5
1554,4721.88,4741.88,17. Indrit Tuci,Team,NK Lokomotiva,Action,Interceptions,Half,2nd half,60.7,42.5
1555,4722.6,4742.6,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,60.8,45.2
1556,4725.05,4745.05,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,59.7,45.2
1557,4726.25,4746.25,18. Enis Cokaj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,58.7,41.8
1558,4731.28,4751.28,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,54.6,43.7
1559,4734.98,4754.98,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,49.5,15.0
1560,4738.07,4758.07,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,57.6,8.2
1561,4740.47,4760.47,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,44.4,11.0
1562,4742.45,4762.45,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,46.4,32.2
1563,4745.52,4765.52,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,54.8,56.5
1564,4746.39,4766.39,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,70.6,60.0
1565,4748.89,4768.89,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,50.9,58.0
1566,4757.04,4777.04,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,64.5,9.6
1567,4758.99,4778.99,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,74.4,4.3
1568,4762.43,4782.43,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,74.8,11.5
1569,4764.29,4784.29,6. Ante Majstorovic,Team,NK Osijek,Action,Tackles (Successful actions),Half,2nd half,19.2,48.4
1570,4764.29,4784.29,6. Ante Majstorovic,Team,NK Osijek,Action,Challenges (won),Half,2nd half,19.2,48.4
1571,4764.29,4784.29,17. Indrit Tuci,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,85.8,19.6
1572,4764.29,4784.29,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,85.8,19.6
1573,4766.07,4786.07,29. Juraj Ljubic,Team,NK Osijek,Action,Picking-ups,Half,2nd half,21.8,46.0
1574,4770.32,4790.32,29. Juraj Ljubic,Team,NK Osijek,Action,Lost balls (in opp. half),Half,2nd half,37.6,21.6
1575,4770.32,4790.32,29. Juraj Ljubic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,22.7,42.5
1576,4770.32,4790.32,29. Juraj Ljubic,Team,NK Osijek,Action,Lost balls,Half,2nd half,37.6,21.6
1577,4771.61,4791.61,3. Stipo Markovic,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,2nd half,67.4,46.4
1578,4771.61,4791.61,3. Stipo Markovic,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,67.4,46.4
1579,4772.75,4792.75,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,74.6,42.7
1580,4773.9,4793.9,10. Sammir,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,81.4,40.7
1581,4779.45,4799.45,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,94.7,58.3
1582,4782.46,4802.46,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,93.6,58.4
1583,4782.46,4802.46,3. Stipo Markovic,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,96.9,26.2
1584,4784.38,4804.38,20. Mario Jurcevic,Team,NK Osijek,Action,Interceptions,Half,2nd half,8.1,41.8
1585,4786.83,4806.83,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,2nd half,31.0,39.4
1586,4786.83,4806.83,18. Enis Cokaj,Team,NK Lokomotiva,Action,Air challenges (lost),Half,2nd half,74,28.6
1587,4786.83,4806.83,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Air challenges (won),Half,2nd half,31.0,39.4
1588,4786.83,4806.83,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Challenges (won),Half,2nd half,31.0,39.4
1589,4786.83,4806.83,18. Enis Cokaj,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,74,28.6
1590,4790.53,4810.53,25. Marin Pilj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,29.0,33.3
1591,4793.34,4813.34,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Passes accurate,Half,2nd half,56.5,31.9
1592,4796.79,4816.79,12. Petar Bockaj,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,75.1,17.1
1593,4796.79,4816.79,12. Petar Bockaj,Team,NK Osijek,Action,Lost balls,Half,2nd half,94.3,28.9
1594,4799.58,4819.58,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Interceptions,Half,2nd half,10.7,39.1
1595,4801.09,4821.09,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,13.5,36.9
1596,4804.66,4824.66,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,32.6,45.1
1597,4806.55,4826.55,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,32.8,56.8
1598,4810.03,4830.03,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,54.9,62.7
1599,4815.79,4835.79,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,48.9,56.1
1600,4819.07,4839.07,10. Sammir,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,62.5,48.7
1601,4821.47,4841.47,22. Danijel Loncar,Team,NK Osijek,Action,Fouls,Half,2nd half,33.7,25.0
1602,4855.31,4875.31,10. Sammir,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,71.3,43.0
1603,4856.68,4876.68,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Interceptions,Half,2nd half,19.5,34.0
1604,4861.52,4881.52,10. Sammir,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,54.6,60.6
1605,4861.52,4881.52,10. Sammir,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,2nd half,54.6,60.6
1606,4863.54,4883.54,10. Sammir,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,55.2,56.7
1607,4866.08,4886.08,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,47.7,52.0
1608,4868.37,4888.37,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,72.3,7.6
1609,4868.37,4888.37,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,72.3,7.6
1610,4868.37,4888.37,20. Mario Jurcevic,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,32.7,60.4
1611,4878.23,4898.23,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,82.2,5.7
1612,4880.59,4900.59,18. Enis Cokaj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,74.6,10.2
1613,4882.9,4902.9,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,72.8,18.6
1614,4884.7,4904.7,18. Enis Cokaj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,68.9,10.0
1615,4888.59,4908.59,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes (inaccurate),Half,2nd half,61.7,12.9
1616,4888.59,4908.59,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,83.3,60.1
1617,4891.45,4911.45,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Passes accurate,Half,2nd half,21.7,7.9
1618,4891.45,4911.45,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Interceptions,Half,2nd half,21.7,7.9
1619,4894.24,4914.24,10. Sammir,Team,NK Lokomotiva,Action,Fouls,Half,2nd half,75.8,58.2
1620,4912.81,4932.81,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,9.8,22.8
1621,4916.98,4936.98,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,24.1,17.9
1622,4918.4,4938.4,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,8.8,30.3
1623,4922.3,4942.3,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,25.5,54.6
1624,4923.52,4943.52,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,22.8,63.1
1625,4927.76,4947.76,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,50.6,56.2
1626,4928.46,4948.46,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,67.4,46.1
1627,4930.2,4950.2,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,69.4,43.4
1628,4932.65,4952.65,10. Sammir,Team,NK Lokomotiva,Action,Bad ball control,Half,2nd half,69.5,39.4
1629,4932.65,4952.65,10. Sammir,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,69.5,39.4
1630,4933.37,4953.37,10. Sammir,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,73.1,39.4
1631,4933.37,4953.37,29. Juraj Ljubic,Team,NK Osijek,Action,Picking-ups,Half,2nd half,31.9,28.6
1632,4933.37,4953.37,29. Juraj Ljubic,Team,NK Osijek,Action,Dribbles (Successful actions),Half,2nd half,31.9,28.6
1633,4933.37,4953.37,10. Sammir,Team,NK Lokomotiva,Action,Tackles (Unsuccessful actions),Half,2nd half,73.1,39.4
1634,4935.37,4955.37,29. Juraj Ljubic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,32.3,21.4
1635,4942.09,4962.09,12. Petar Bockaj,Team,NK Osijek,Action,Passes accurate,Half,2nd half,63.3,10.8
1636,4947.59,4967.59,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,2nd half,65.2,37.7
1637,4951.68,4971.68,39. Damjan Bohar,Team,NK Osijek,Action,Passes accurate,Half,2nd half,80.0,56.5
1638,4953.3,4973.3,20. Mario Jurcevic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,97.2,56.0
1639,4953.3,4973.3,20. Mario Jurcevic,Team,NK Osijek,Action,Lost balls,Half,2nd half,104.3,34.8
1640,4953.87,4973.87,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Interceptions,Half,2nd half,0.7,33.2
1641,4963.58,4983.58,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,13.1,30.4
1642,4966.68,4986.68,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,27.6,19.1
1643,4969.78,4989.78,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,37.3,3.2
1644,4972.73,4992.73,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,40.0,4.7
1645,4974.64,4994.64,18. Enis Cokaj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,46.2,14.1
1646,4977.5,4997.5,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,34.7,17.4
1647,4980.24,5000.24,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,36.3,41.8
1648,4983.82,5003.82,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,45.2,52.8
1649,4985.4,5005.4,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,39.2,50.7
1650,4989.76,5009.76,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,65.5,59.2
1651,4992.74,5012.74,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,64.3,54.7
1652,4996.6,5016.6,23. Moutir Chajia,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,79.6,59.0
1653,4996.6,5016.6,12. Petar Bockaj,Team,NK Osijek,Action,Challenges (won),Half,2nd half,25.4,9
1654,4996.6,5016.6,12. Petar Bockaj,Team,NK Osijek,Action,Tackles (Successful actions),Half,2nd half,25.4,9
1655,4996.6,5016.6,23. Moutir Chajia,Team,NK Lokomotiva,Action,Dribbles (Unsuccessful actions),Half,2nd half,79.6,59.0
1656,4997.97,5017.97,17. Indrit Tuci,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,2nd half,82.8,55.8
1657,4997.97,5017.97,17. Indrit Tuci,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,82.8,55.8
1658,4998.19,5018.19,22. Danijel Loncar,Team,NK Osijek,Action,Fouls,Half,2nd half,21.8,13.2
1659,5039.24,5059.24,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,83.2,54.8
1660,5041.23,5061.23,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Air challenges (won),Half,2nd half,97.1,30.6
1661,5041.23,5061.23,22. Danijel Loncar,Team,NK Osijek,Action,Air challenges (lost),Half,2nd half,7.9,37.4
1662,5041.23,5061.23,22. Danijel Loncar,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,7.9,37.4
1663,5041.23,5061.23,25. Kemal Osmankovic,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,97.1,30.6
1664,5042.5,5062.5,20. Mario Jurcevic,Team,NK Osijek,Action,Errors,Half,2nd half,3.9,36.0
1665,5042.51,5062.51,18. Enis Cokaj,Team,NK Lokomotiva,Action,Picking-ups (in opp. half),Half,2nd half,98.1,34.4
1666,5042.51,5062.51,18. Enis Cokaj,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,98.1,34.4
1667,5042.55,5062.55,6. Ante Majstorovic,Team,NK Osijek,Action,Errors,Half,2nd half,5.1,33.1
1668,5042.6,5062.6,18. Enis Cokaj,Team,NK Lokomotiva,Action,Shots,Half,2nd half,98.4,34.0
1669,5042.6,5062.6,18. Enis Cokaj,Team,NK Lokomotiva,Action,Wide shot,Half,2nd half,98.4,34.0
1670,5042.6,5062.6,1. Ivica Ivusic,Team,NK Osijek,Action,Wide shot (Goalkeepers),Half,2nd half,6.6,34
1671,5075.97,5095.97,1. Ivica Ivusic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,5.2,36.5
1672,5079.32,5099.32,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Air challenges (lost),Half,2nd half,41.8,5.5
1673,5079.32,5099.32,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Air challenges (won),Half,2nd half,63.2,62.5
1674,5079.32,5099.32,13. Ramon Nazareno Mierez Ramon Nazareno Mierez,Team,NK Osijek,Action,Challenges (won),Half,2nd half,63.2,62.5
1675,5079.32,5099.32,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,41.8,5.5
1676,5080.74,5100.74,39. Damjan Bohar,Team,NK Osijek,Action,Picking-ups,Half,2nd half,76.3,64.5
1677,5080.74,5100.74,39. Damjan Bohar,Team,NK Osijek,Action,Picking-ups (in opp. half),Half,2nd half,76.3,64.5
1678,5083.91,5103.91,39. Damjan Bohar,Team,NK Osijek,Action,Dribbles (Unsuccessful actions),Half,2nd half,90.7,63.1
1679,5083.91,5103.91,39. Damjan Bohar,Team,NK Osijek,Action,Lost balls,Half,2nd half,90.7,63.1
1680,5083.91,5103.91,26. Fran Karacic,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,14.3,4.9
1681,5083.91,5103.91,39. Damjan Bohar,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,90.7,63.1
1682,5083.91,5103.91,26. Fran Karacic,Team,NK Lokomotiva,Action,Tackles (Successful actions),Half,2nd half,14.3,4.9
1683,5085.51,5105.51,39. Damjan Bohar,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,93.3,56.9
1684,5085.51,5105.51,18. Enis Cokaj,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,11.7,11.1
1685,5087.65,5107.65,18. Enis Cokaj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,9.7,18.0
1686,5089.05,5109.05,12. Krunoslav Hendija,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,8.0,22.2
1687,5091.68,5111.68,29. Juraj Ljubic,Team,NK Osijek,Action,Air challenges (lost),Half,2nd half,60.6,48
1688,5091.68,5111.68,17. Indrit Tuci,Team,NK Lokomotiva,Action,Air challenges (won),Half,2nd half,44.4,20.0
1689,5091.68,5111.68,29. Juraj Ljubic,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,60.6,48
1690,5091.68,5111.68,17. Indrit Tuci,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,44.4,20.0
1691,5091.68,5111.68,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (won),Half,2nd half,44.4,20.0
1692,5093.9,5113.9,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,57.1,32.7
1693,5093.9,5113.9,2. Igor Silva Silva de Almeida,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,2nd half,57.1,32.7
1694,5093.9,5113.9,10. Sammir,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,2nd half,47.9,35.3
1695,5095.43,5115.43,10. Sammir,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,54.0,41.3
1696,5101.32,5121.32,23. Moutir Chajia,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,81.0,43.2
1697,5102.21,5122.21,10. Sammir,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,76.2,39.1
1698,5107.9,5127.9,59. Sherif Kallaku,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,82.1,43.8
1699,5110.99,5130.99,10. Sammir,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,83.1,39.3
1700,5112.63,5132.63,1. Ivica Ivusic,Team,NK Osijek,Action,Wide shot (Goalkeepers),Half,2nd half,12.6,24.5
1701,5112.63,5132.63,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Wide shot,Half,2nd half,92.4,43.5
1702,5112.63,5132.63,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Shots,Half,2nd half,92.4,43.5
1703,5152.79,5172.79,1. Ivica Ivusic,Team,NK Osijek,Action,Lost balls,Half,2nd half,57.3,68.0
1704,5152.79,5172.79,1. Ivica Ivusic,Team,NK Osijek,Action,Passes (inaccurate),Half,2nd half,5.1,39.6
1705,5161.92,5181.92,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,46.2,0.3
1706,5167.94,5187.94,12. Petar Bockaj,Team,NK Osijek,Action,Challenges (lost),Half,2nd half,64.7,21.1
1707,5167.94,5187.94,12. Petar Bockaj,Team,NK Osijek,Action,Tackles (Unsuccessful actions),Half,2nd half,64.7,21.1
1708,5167.94,5187.94,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Dribbles (Successful actions),Half,2nd half,40.3,46.9
1709,5170.23,5190.23,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,44.2,51.8
1710,5173.46,5193.46,3. Stipo Markovic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,74.2,55.1
1711,5175.72,5195.72,17. Indrit Tuci,Team,NK Lokomotiva,Action,Bad ball control,Half,2nd half,88.5,27.2
1712,5176.65,5196.65,6. Ante Majstorovic,Team,NK Osijek,Action,Challenges (won),Half,2nd half,17.1,37.9
1713,5176.65,5196.65,17. Indrit Tuci,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,87.9,30.1
1714,5179.13,5199.13,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Challenges (lost),Half,2nd half,87.1,27.2
1715,5179.13,5199.13,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Lost balls,Half,2nd half,87.1,27.2
1716,5179.13,5199.13,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Tackles (Unsuccessful actions),Half,2nd half,87.1,27.2
1717,5179.13,5199.13,6. Ante Majstorovic,Team,NK Osijek,Action,Dribbles (Successful actions),Half,2nd half,17.9,40.8
1718,5180.4,5200.4,6. Ante Majstorovic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,13.2,46.0
1719,5182.51,5202.51,20. Mario Jurcevic,Team,NK Osijek,Action,Passes accurate,Half,2nd half,22.6,61.9
1720,5190.38,5210.38,5. Laszlo Kleinheisler,Team,NK Osijek,Action,Passes accurate,Half,2nd half,89.4,50.8
1721,5191.78,5211.78,25. Marin Pilj,Team,NK Osijek,Action,Lost balls,Half,2nd half,88.5,37.3
1722,5191.78,5211.78,25. Marin Pilj,Team,NK Osijek,Action,Bad ball control,Half,2nd half,88.5,37.3
1723,5192.39,5212.39,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,14.0,26.1
1724,5192.39,5212.39,6. Dominik Kovacic,Team,NK Lokomotiva,Action,Picking-ups,Half,2nd half,14.0,26.1
1725,5195.2,5215.2,18. Enis Cokaj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,34.8,22.2
1726,5199.54,5219.54,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,41.8,13.7
1727,5202.75,5222.75,18. Enis Cokaj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,64.0,6.2
1728,5204.48,5224.48,22. Francesco Tahiraj,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,74.8,6.4
1729,5205.94,5225.94,26. Fran Karacic,Team,NK Lokomotiva,Action,Passes accurate,Half,2nd half,77.0,12.8
